"~id","~labels","name","ID","weight","Coordinate","link"
"595","FAC","distance from exist building","FAC264","1",,
"596","FAC","distance from fault and stream","FAC265","1",,
"597","FAC","distance from fault line","FAC266","2",,
"598","FAC","distance from fault , lineament , road and drainage","FAC267","1",,
"599","FAC","distance from fault , stream and road","FAC268","1",,
"600","FAC","distance from fault and fold","FAC269","1",,
"601","FAC","distance from flow","FAC270","1",,
"602","FAC","distance from geological boundary","FAC271","2",,
"603","FAC","distance from hydrographic network segment","FAC272","1",,
"604","FAC","distance from major tectonic - shear","FAC273","1",,
"605","FAC","distance from major thrust and fault parameter","FAC274","1",,
"606","FAC","distance from near fault","FAC275","1",,
"607","FAC","distance from residential area","FAC276","1",,
"608","FAC","distance from river & fault","FAC277","1",,
"609","FAC","distance from river drainage","FAC278","1",,
"610","FAC","distance from river system","FAC279","1",,
"611","FAC","distance from river , fault , and road","FAC280","1",,
"612","FAC","distance from settlement and road","FAC281","1",,
"613","FAC","distance from stratigraphic boundary","FAC282","1",,
"614","FAC","distance from tectonic element","FAC283","1",,
"615","FAC","distance from tectonic feature","FAC284","2",,
"616","FAC","distance from tectonic line","FAC285","1",,
"617","FAC","distance from the channel","FAC286","1",,
"618","FAC","distance from the drainage","FAC287","1",,
"619","FAC","distance from the epicenter","FAC288","1",,
"620","FAC","distance from the geological lineament","FAC289","1",,
"621","FAC","distance from the lineament","FAC290","3",,
"622","FAC","distance from the probable seismogenic fault","FAC291","1",,
"623","FAC","distance from the river and road","FAC292","1",,
"624","FAC","distance from the road","FAC293","11",,
"625","FAC","distance from the road and streamline","FAC294","1",,
"626","FAC","distance from the road network","FAC295","1",,
"627","FAC","distance from the stream","FAC296","5",,
"628","FAC","distance from the water system and road","FAC297","1",,
"629","FAC","distance from thrust","FAC298","1",,
"630","FAC","distance from water","FAC299","1",,
"631","FAC","distance to","FAC300","1",,
"632","FAC","distance to - stream","FAC301","1",,
"633","FAC","distance to Anticline","FAC302","1",,
"634","FAC","distance to human engineering activity","FAC303","1",,
"635","FAC","distance to main fault","FAC304","1",,
"636","FAC","distance to main river","FAC305","1",,
"637","FAC","distance to main road","FAC306","1",,
"638","FAC","distance to previous landslide","FAC307","1",,
"639","FAC","distance to reservoir boundary","FAC308","1",,
"640","FAC","distance to residence","FAC309","1",,
"641","FAC","distance to river network","FAC310","2",,
"642","FAC","distance to river soil","FAC311","1",,
"643","FAC","distance to river and distance","FAC312","1",,
"644","FAC","distance to road factor","FAC313","1",,
"645","FAC","distance to road / railway","FAC314","1",,
"646","FAC","distance to spring","FAC315","3",,
"647","FAC","distance to stream / reservoir","FAC316","1",,
"648","FAC","distance to stream and to fault","FAC317","1",,
"649","FAC","distance to stream data layer","FAC318","1",,
"650","FAC","distance to stream network , road , and fault","FAC319","1",,
"651","FAC","distance to tectonic","FAC320","1",,
"652","FAC","distance to thalweg","FAC321","1",,
"653","FAC","distance to the boundary","FAC322","1",,
"654","FAC","distance to the fault zone","FAC323","1",,
"655","FAC","distance to the highway","FAC324","1",,
"656","FAC","distance to the hydrographic network","FAC325","1",,
"657","FAC","distance to the near valley - floor","FAC326","1",,
"658","FAC","distance to urban area","FAC327","1",,
"659","FAC","distance to water body","FAC328","1",,
"660","FAC","distance to waterway","FAC329","1",,
"661","FAC","distance close to the road and stream","FAC330","1",,
"662","FAC","distance from drainage , road , and settlement","FAC331","1",,
"663","FAC","distance from lineament and slope layer","FAC332","1",,
"664","FAC","distance from main river and those from trunk stream","FAC333","1",,
"665","FAC","distance from secondary road","FAC334","1",,
"666","FAC","distinctive local relief","FAC335","1",,
"667","FAC","downpour","FAC336","2",,
"668","FAC","drainage","FAC337","18",,
"669","FAC","drainage and lineament buffer range","FAC338","1",,
"670","FAC","drainage buffer","FAC339","3",,
"671","FAC","drainage buffer distance","FAC340","1",,
"672","FAC","drainage characteristic","FAC341","2",,
"673","FAC","drainage density parameter","FAC342","1",,
"674","FAC","drainage influence","FAC343","1",,
"675","FAC","drainage line","FAC344","1",,
"676","FAC","drainage network","FAC345","5",,
"677","FAC","drainage pattern","FAC346","1",,
"678","FAC","drainage proximity","FAC347","6",,
"679","FAC","drainage system","FAC348","3",,
"680","FAC","DSGSDs","FAC349","1",,
"681","FAC","DTM","FAC350","1",,
"682","FAC","DtoR","FAC351","1",,
"683","FAC","DTRD","FAC352","1",,
"684","FAC","DVI","FAC353","1",,
"685","FAC","dynamic deformation","FAC354","1",,
"686","FAC","earth pressure boundary force","FAC355","1",,
"687","FAC","earthquake","FAC356","83",,
"688","FAC","earthquake condition","FAC357","1",,
"689","FAC","earthquake density","FAC358","1",,
"690","FAC","earthquake event","FAC359","1",,
"691","FAC","earthquake factor","FAC360","1",,
"692","FAC","earthquake intensity","FAC361","4",,
"693","FAC","earthquake level","FAC362","1",,
"694","FAC","earthquake load","FAC363","1",,
"695","FAC","earthquake 's magnitude","FAC364","1",,
"696","FAC","earthquake zone distribution","FAC365","1",,
"697","FAC","earthquake distribution","FAC366","1",,
"698","FAC","eastness","FAC367","1",,
"699","FAC","EBSTO","FAC368","1",,
"700","FAC","ECA","FAC369","1",,
"701","FAC","ecological","FAC370","3",,
"702","FAC","ecological environment","FAC371","3",,
"703","FAC","ED","FAC372","1",,
"704","FAC","E - d","FAC373","1",,
"705","FAC","e - d threshold","FAC374","1",,
"706","FAC","ED threshold","FAC375","1",,
"707","FAC","effective air flow","FAC376","1",,
"708","FAC","effective contribute area","FAC377","1",,
"709","FAC","effective precipitation","FAC378","1",,
"710","FAC","effective thickness","FAC379","1",,
"711","FAC","EL","FAC380","1",,
"712","FAC","elevation","FAC381","312",,
"713","FAC","elevation - relief ratio","FAC382","1",,
"714","FAC","elevation factor","FAC383","1",,
"715","FAC","elevation variable","FAC384","1",,
"716","FAC","elevation variation coefficient","FAC385","2",,
"717","FAC","engineering activity","FAC386","2",,
"718","FAC","engineering construction","FAC387","1",,
"719","FAC","engineering disturbance","FAC388","1",,
"720","FAC","engineering geological condition","FAC389","3",,
"721","FAC","engineering geological lithology","FAC390","1",,
"722","FAC","engineering geological petrofabric","FAC391","1",,
"723","FAC","engineering geological rock group","FAC392","2",,
"724","FAC","engineering geological unit","FAC393","1",,
"725","FAC","engineering petrofabric","FAC394","1",,
"726","FAC","engineering rock group","FAC395","3",,
"727","FAC","engineering rock","FAC396","1",,
"728","FAC","environment","FAC397","4",,
"729","FAC","environmental","FAC398","11",,
"730","FAC","environmental characteristic","FAC399","1",,
"731","FAC","environmental conditioning","FAC400","1",,
"732","FAC","environmental condition","FAC401","9",,
"733","FAC","environmental element","FAC402","2",,
"734","FAC","environmental factor","FAC403","31",,
"735","FAC","environmental parameter","FAC404","4",,
"736","FAC","environmental risk factor","FAC405","1",,
"737","FAC","environmental trigger parameter","FAC406","1",,
"738","FAC","environmental variable","FAC407","5",,
"739","FAC","epicenter proximity","FAC408","2",,
"740","FAC","erosion","FAC409","3",,
"741","FAC","erosion by wave","FAC410","1",,
"742","FAC","evapotranspiration","FAC411","1",,
"743","FAC","EVC","FAC412","1",,
"744","FAC","excavation","FAC413","2",,
"745","FAC","excessive drainage channel","FAC414","1",,
"746","FAC","excessive rainfall","FAC415","1",,
"747","FAC","excessive water content","FAC416","1",,
"748","FAC","exist landslide zone","FAC417","1",,
"749","FAC","expansion of informal housing","FAC418","1",,
"750","FAC","exposure","FAC419","1",,
"751","FAC","extraordinary rainfall","FAC420","1",,
"752","FAC","extreme climate duration","FAC421","1",,
"753","FAC","extreme climatic condition","FAC422","1",,
"754","FAC","extreme geological condition","FAC423","1",,
"755","FAC","extreme meteorological phenomenon","FAC424","1",,
"756","FAC","extreme precipitation event","FAC425","1",,
"757","FAC","extreme precipitation intensity","FAC426","1",,
"758","FAC","extreme precipitation rate","FAC427","1",,
"759","FAC","extreme rainfall condition","FAC428","1",,
"760","FAC","extreme rainfall typhoon","FAC429","1",,
"761","FAC","extreme rainstorm","FAC430","1",,
"762","FAC","extreme seasonal rainfall","FAC431","1",,
"763","FAC","extreme torrential rainstorm","FAC432","1",,
"764","FAC","extreme weather","FAC433","2",,
"765","FAC","extremely sheer slope","FAC434","1",,
"766","FAC","fall","FAC435","1",,
"767","FAC","far from the road","FAC436","1",,
"768","FAC","farm","FAC437","1",,
"769","FAC","farm on steep slope","FAC438","1",,
"770","FAC","farmland development","FAC439","1",,
"771","FAC","fault","FAC440","45",,
"772","FAC","fault / fold and thrust","FAC441","2",,
"773","FAC","fault and lineament density","FAC442","1",,
"774","FAC","fault and thrust present","FAC443","1",,
"775","FAC","fault buffer","FAC444","1",,
"776","FAC","fault distance","FAC445","1",,
"777","FAC","fault information","FAC446","1",,
"778","FAC","fault line","FAC447","3",,
"779","FAC","fault movement","FAC448","1",,
"780","FAC","fault system","FAC449","1",,
"781","FAC","fault tolerance","FAC450","1",,
"782","FAC","fault zone","FAC451","1",,
"783","FAC","fault - lineament","FAC452","1",,
"784","FAC","FFT","FAC453","2",,
"785","FAC","fine soil","FAC454","1",,
"786","FAC","fire","FAC455","1",,
"787","FAC","fissure","FAC456","1",,
"788","FAC","five - day cumulative rainfall","FAC457","1",,
"789","FAC","flood","FAC458","1",,
"790","FAC","flow accumulation","FAC459","9",,
"791","FAC","flow direction","FAC460","3",,
"792","FAC","flow gradient","FAC461","1",,
"793","FAC","flow path length","FAC462","1",,
"794","FAC","flowpath length","FAC463","1",,
"795","FAC","fluctuation of reservoir water","FAC464","1",,
"796","FAC","fluvial erosion","FAC465","1",,
"797","FAC","flysch geological structure","FAC466","1",,
"798","FAC","focal flow","FAC467","1",,
"799","FAC","fold","FAC468","1",,
"800","FAC","forest","FAC469","27",,
"801","FAC","forest - cover","FAC470","1",,
"802","FAC","forest diameter","FAC471","2",,
"803","FAC","forest loss","FAC472","2",,
"804","FAC","forest parameter","FAC473","1",,
"805","FAC","forest region","FAC474","1",,
"806","FAC","forestry","FAC475","1",,
"807","FAC","formation","FAC476","2",,
"808","FAC","formation lithology","FAC477","4",,
"809","FAC","fracture zone","FAC478","1",,
"810","FAC","fracture rock","FAC479","1",,
"811","FAC","fragile topographic condition","FAC480","1",,
"812","FAC","freeze - thaw","FAC481","1",,
"813","FAC","frequency of failure","FAC482","1",,
"814","FAC","frequent rainfall","FAC483","1",,
"815","FAC","friction angle","FAC484","3",,
"816","FAC","frozen depth","FAC485","1",,
"817","FAC","FS distribution","FAC486","1",,
"818","FAC","generic landform","FAC487","1",,
"819","FAC","genetic type","FAC488","1",,
"820","FAC","geo -","FAC489","1",,
"821","FAC","geo - climatic condition","FAC490","1",,
"822","FAC","geo - environmental","FAC491","8",,
"823","FAC","geo - environmental conditioning factor","FAC492","1",,
"824","FAC","geo - environmental condition","FAC493","3",,
"825","FAC","geo - environmental factor","FAC494","6",,
"826","FAC","geo - morphology","FAC495","1",,
"827","FAC","geoenvironmental","FAC496","1",,
"828","FAC","geoenvironmental factor","FAC497","2",,
"829","FAC","geoenvironment","FAC498","1",,
"830","FAC","geofactor","FAC499","2",,
"831","FAC","geoform","FAC500","1",,
"832","FAC","geographic scene","FAC501","1",,
"833","FAC","geographical","FAC502","4",,
"834","FAC","geographical condition","FAC503","1",,
"835","FAC","geographical environment","FAC504","1",,
"836","FAC","geography","FAC505","1",,
"837","FAC","geologic","FAC506","9",,
"838","FAC","geologic condition","FAC507","1",,
"839","FAC","geologic context","FAC508","1",,
"840","FAC","geologic factor","FAC509","1",,
"841","FAC","geologic formation","FAC510","1",,
"842","FAC","geologic structure","FAC511","1",,
"843","FAC","geological","FAC512","130",,
"844","FAC","geological - geotechnical condition","FAC513","1",,
"845","FAC","geological / terrain parameter","FAC514","1",,
"846","FAC","geological activity","FAC515","1",,
"847","FAC","geological characteristic","FAC516","3",,
"848","FAC","geological characteristic feature","FAC517","1",,
"849","FAC","geological class","FAC518","1",,
"850","FAC","geological condition","FAC519","15",,
"851","FAC","geological datum","FAC520","1",,
"852","FAC","geological discontinuity","FAC521","1",,
"853","FAC","geological environment","FAC522","9",,
"854","FAC","geological environment factor","FAC523","2",,
"855","FAC","geological environment region","FAC524","1",,
"856","FAC","geological environmental","FAC525","2",,
"857","FAC","geological factor","FAC526","6",,
"858","FAC","geological fault zone","FAC527","1",,
"859","FAC","geological fault","FAC528","1",,
"860","FAC","geological feature","FAC529","1",,
"861","FAC","geological formation","FAC530","4",,
"862","FAC","geological information","FAC531","2",,
"863","FAC","geological line density","FAC532","1",,
"864","FAC","geological parameter","FAC533","3",,
"865","FAC","geological process","FAC534","1",,
"866","FAC","geological rock structure","FAC535","1",,
"867","FAC","geological setting","FAC536","2",,
"868","FAC","geological strength index","FAC537","1",,
"869","FAC","geological structural condition","FAC538","1",,
"870","FAC","geological structure","FAC539","13",,
"871","FAC","geological tectonic activity","FAC540","1",,
"872","FAC","geological type","FAC541","2",,
"873","FAC","geological unit","FAC542","2",,
"874","FAC","geologically","FAC543","1",,
"875","FAC","geology","FAC544","134",,
"876","FAC","geology / lithology","FAC545","1",,
"877","FAC","geology category","FAC546","1",,
"878","FAC","geology formation","FAC547","1",,
"879","FAC","geology hydrology","FAC548","1",,
"880","FAC","geomatic","FAC549","1",,
"881","FAC","geomechanical characteristic","FAC550","1",,
"882","FAC","geometric / topographic factor","FAC551","1",,
"883","FAC","geomorphic factor","FAC552","1",,
"884","FAC","geomorphic feature","FAC553","1",,
"885","FAC","geomorphic unit","FAC554","1",,
"886","FAC","geomorphic variable","FAC555","1",,
"887","FAC","geomorphical","FAC556","2",,
"888","FAC","geomorphologic characteristic","FAC557","1",,
"889","FAC","geomorphologic condition","FAC558","2",,
"890","FAC","geomorphologic factor","FAC559","1",,
"891","FAC","geomorphologic feature","FAC560","1",,
"892","FAC","geomorphologic form","FAC561","1",,
"893","FAC","geomorphologic parameter","FAC562","1",,
"894","FAC","geomorphologic unit landslide point density","FAC563","1",,
"895","FAC","geomorphological characteristic","FAC564","2",,
"896","FAC","geomorphological factor","FAC565","4",,
"897","FAC","geomorphological parameter","FAC566","2",,
"898","FAC","geomorphological process","FAC567","1",,
"899","FAC","geomorphological subunit","FAC568","1",,
"900","FAC","geomorphology geomorphology","FAC569","1",,
"901","FAC","geomorphometric","FAC570","2",,
"902","FAC","geophysical","FAC571","4",,
"903","FAC","geotechnical characteristic","FAC572","1",,
"904","FAC","geotechnical engineering","FAC573","1",,
"905","FAC","geotechnical factor","FAC574","1",,
"906","FAC","geotechnical feature","FAC575","1",,
"907","FAC","geotechnical parameter","FAC576","4",,
"908","FAC","geotechnical property","FAC577","2",,
